text,head,tail,url,date
John Penn to Robert R. Livingston ,John Penn,Robert R. Livingston,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg009100)),1778-02-19
Henry Laurens to George Clinton ,Henry Laurens,George Clinton,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg009127)),1778-02-24
William Ellery to William Whipple ,William Ellery,William Whipple,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg009154)),1778-03-02
Henry Laurens to the Marquis de Lafayette ,Henry Laurens,the Marquis de Lafayette,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg009178)),1778-03-06
Eliphalet Dyer to William Williams ,Eliphalet Dyer,William Williams,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg009197)),1778-03-10
"Henry Laurens to Jonathan Trumbull, Jr. ",Henry Laurens,"Jonathan Trumbull, Jr.",/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg009214)),1778-03-12
John Henry to Nicholas Thomas ,John Henry,Nicholas Thomas,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg009236)),1778-03-17
Henry Laurens to John Laurens ,Henry Laurens,John Laurens,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg009253)),1778-03-22
Henry Laurens to the Marquis de Lafayette ,Henry Laurens,the Marquis de Lafayette,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg009272)),1778-03-27
Henry Laurens to Matthew Locke ,Henry Laurens,Matthew Locke,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg009289)),NA
Robert Morris to Henry Laurens ,Robert Morris,Henry Laurens,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg009309)),1778-04-07
Robert Morris to Henry Laurens ,Robert Morris,Henry Laurens,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg009332)),NA
Henry Laurens to Thomas Dyer ,Henry Laurens,Thomas Dyer,/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg009351)),NA
"Henry Laurens to Jonathan Trumbull, Sr. ",Henry Laurens,"Jonathan Trumbull, Sr.",/cgi-bin/query/r?ammem/hlaw:@field(DOCID+@lit(dg009368)),1778-04-20
